Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,CodeMachine,1693642158104,3,19465,19258,58395,0.0,0,0,0,6,SUCCESS,58395,b_WzN_r8ToGPle_8bl2tMA
2,Eviden-Mark-Ross,1693595907919,3,20508,20195,61526,0.0,0,0,0,1,SUCCESS,61526,F_ThjPFRSx-guPadHlwEuA
3,JPMC-LONDON-HandsFree,1693683571770,3,20955,20864,62867,0.0,0,0,0,2,SUCCESS,62867,DZAYqyd-Tp6eE15IopWCgQ
4,BSi,1693655055494,3,22203,19741,66609,0.6666666666666666,0,2,2,5,SUCCESS,66609,2eb231b0a43f4940bfed3w
5,IcePandaBoom,1693551263463,3,22733,21194,68200,0.3333333333333333,0,1,1,1,SUCCESS,68200,BTPWujqqTBOWGAFvEKyRaA
6,733612726221-SG23-Jianlong,1693578899863,3,23461,22862,70383,0.0,0,0,0,8,SUCCESS,70383,vpsHYdBtSIq__1M9j1R21Q
7,TheGreatMax#1,1693530669503,3,24335,20925,73006,1.0,0,3,3,3,SUCCESS,73006,_lLRY-ShQyG1-SUhAeHzlQ
8,barkingdog,1693548632447,3,24350,23799,73051,1.0,0,3,3,1,SUCCESS,73051,b3960b6c6f58458880ceew
9,Aurora-DNPds,1693547161367,3,24523,21456,73569,0.6666666666666666,0,2,2,1,SUCCESS,73569,26fba66bedca4aa3bca47w
10,TimJWhite,1693545596650,3,25061,24661,75184,0.0,0,0,0,2,SUCCESS,75184,3dDHylmQSi-Rzd9uUamhlQ
11,ITS-Kura,1693616375673,3,25199,24934,75597,0.0,0,0,0,3,SUCCESS,75597,0KlPowM7Rsm-6depdUzXOg
12,Langley-BIP,1693532180979,3,25422,23993,76267,0.3333333333333333,0,1,1,1,SUCCESS,76267,8JXLSKkhQVin2JwAVdbPzw
13,TPC-Tech,1693603664660,3,25557,23918,76673,0.3333333333333333,0,1,1,2,SUCCESS,76673,iEfWhIPLS865MMzpmLNdqQ
14,bjsong01,1693669847971,3,26122,24930,78367,0.3333333333333333,0,1,1,3,SUCCESS,78367,Qrg7sQphRkqK67dt3cpFNg
15,Kire,1693594529034,3,26308,25858,78925,0.0,0,0,0,2,SUCCESS,78925,N0y9CR6fQN-a4UlAFsTC5Q
16,XMaroRadoX,1693607754276,3,26345,26261,79037,0.0,0,0,0,3,SUCCESS,79037,ZMEvNhxmRoeSePlAzJQDqA
17,Gr1zzli3,1693642510105,3,26378,26196,79134,0.0,0,0,0,4,SUCCESS,79134,yDIET1T2TTmh48Lj1Kh9kQ
18,stu074,1693644156859,3,26442,25598,79326,0.0,0,0,0,3,SUCCESS,79326,UY8rSPFLQ1SUSZDsAiCeXA
19,EasyCruising,1693657732693,3,26886,25531,80658,0.0,0,0,0,5,SUCCESS,80658,UarPLMz5QN2gALpvKtBGOA
20,stu054#5184,1693660908749,3,27336,24659,82010,0.6666666666666666,0,2,2,13,SUCCESS,82010,KYQZgw4yTF-5jEn9ITqM2w
