Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
ABaykov,1635730596617,3,33483,32944,100450,0.0,0,0,0,30,1,SUCCESS,100450,aa28j7SWTd-LxMzvFoj_bA
Janesoki,1635733786183,3,39226,38998,117678,0.3333333333333333,0,1,1,7,2,SUCCESS,117678,3SvT2_04Tl-5RIyNtDNtjA
eee,1635732087600,3,39322,38850,117967,3.0,0,9,9,6,3,SUCCESS,117967,NUylk_a-R1KF_wakwVwPdA
ADA,1635743269981,3,40141,38726,120423,2.3333333333333335,0,7,7,3,4,SUCCESS,120423,KiqOhQPjTamuBXicXnKGEA
Yuliya,1635744409504,3,41889,40464,125667,1.6666666666666667,0,5,5,13,5,SUCCESS,125667,JWJgkv8bSKeMIGYZ9roR-A
Xavier,1635727696620,3,42334,33145,127002,2.0,0,6,6,8,6,SUCCESS,127002,pPhTbPBRSg-L3tYPKcCjcA
AJM-Model-1,1635732559020,3,43156,41007,129469,3.3333333333333335,0,10,10,2,7,SUCCESS,129469,gdsU9bkGRWW7LTEHP4rGgQ
Euodial3,1635732097957,3,43201,39400,129605,4.0,0,12,12,6,8,SUCCESS,129605,VLcu6RhCQv6TxIHNvPzW4Q
JPMC-Rogue-Hyderabad,1635739936912,3,45225,39923,135676,4.666666666666667,0,14,14,4,9,SUCCESS,135676,LKdw_hyKTSu7moFuxbmiZw
AmiraliBanani-WPGA,1635748369732,3,47708,41788,143124,5.0,0,15,15,1,10,SUCCESS,143124,CKRIkymbRjW0CLQJ1pCNPg
JPMC-Singapore-Chetak,1635733600284,3,48938,37134,146816,5.666666666666667,0,17,17,1,11,SUCCESS,146816,LJzDpiNuTFeHu9dsqp1APw
CGS-Ultimatum,1635745465541,3,53216,44078,159648,6.0,0,18,18,42,12,SUCCESS,159648,TV9WKnh6SqaCREjHP7EjCw
JJ,1635730986471,3,53945,50612,161835,6.333333333333333,0,19,19,1,13,SUCCESS,161835,afdcX_4vRH6Ussd0mbg5LQ
CGS-Slipstream,1635728663362,3,54739,51004,164218,3.6666666666666665,0,11,11,4,14,SUCCESS,164218,N6W21hRAQAqs-12kYgYM6Q
AIDeepRacer,1635746302226,3,55296,50009,165889,5.666666666666667,0,17,17,12,15,SUCCESS,165889,pIRbdCx6QYatgVXm2p5GbA
Galileo,1635747797215,3,56848,53007,170546,1.6666666666666667,0,5,5,3,16,SUCCESS,170546,Y79AzaaOR-u4LVKMxu1Mdw
Penguin-DNPds,1635744389005,3,57752,44003,173256,8.666666666666666,0,26,26,1,17,SUCCESS,173256,Nr3YCYWGTA631Xqa0uDPhw
LeeGiHaeng,1635737803169,3,57762,55605,173286,2.6666666666666665,0,8,8,1,18,SUCCESS,173286,QVTa_zWVQkqIz67j0qQigQ
NicholasHawaii,1635725172912,3,58057,54785,174171,6.666666666666667,0,20,20,1,19,SUCCESS,174171,f4G2zbpwR92u3Of7FG9fSg
Team-A20-Racer#007,1635743234248,3,58138,43890,174415,5.666666666666667,0,17,17,2,20,SUCCESS,174415,R8rAWAyfRpu0IXrVgrmIiQ
UberAllen,1635740612042,3,58659,57452,175979,7.333333333333333,0,22,22,57,21,SUCCESS,175979,ASI6Udz9QCewwoQHEyDbpw
QQKK,1635735727397,3,60266,58724,180799,6.333333333333333,0,19,19,2,22,SUCCESS,180799,wD3fjDFZTJaZd9AU7WRDlA
