Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1615584007613,3,29758,29598,89274,0.0,0,0,0,1454,1,SUCCESS,89274,PRO,afdcX_4vRH6Ussd0mbg5LQ
RogerRabbit,1615628708722,3,31280,30920,93840,0.0,0,0,0,825,2,SUCCESS,93840,PRO,DXXOncNRR1iiqhBvpPO-_A
Duckworth,1615364647675,3,32924,32184,98774,0.0,0,0,0,911,3,SUCCESS,98774,PRO,VIu9BQ4-Th6gUqu60ztwUQ
Jochem,1615606634061,3,33810,32949,101430,0.0,0,0,0,482,4,SUCCESS,101430,PRO,RBPhZc5eTVmEF_gpSV7skg
AJM-Model-1,1615206115693,3,34672,33823,104016,0.0,0,0,0,1042,5,SUCCESS,104016,PRO,gdsU9bkGRWW7LTEHP4rGgQ
PolishThunder,1615301554522,3,34676,32252,104028,0.3333333333333333,1,0,1,1884,6,SUCCESS,104028,PRO,qi512oGVTry8V-KtP6j2_w
Maikel,1615446523576,3,36237,33924,108713,0.3333333333333333,0,1,1,564,7,SUCCESS,108713,PRO,FeKoIRn0Tsa6tACAWZ_2gw
Ernesto,1615144537179,3,36495,33139,109487,0.3333333333333333,1,0,1,1167,8,SUCCESS,109487,PRO,8zBEAp0-S5yGbcZvytGZGQ
dartjason,1615621990205,3,39090,37969,117271,0.0,0,0,0,629,9,SUCCESS,117271,PRO,JSflDq5rQgKEuA5Ots4kDQ
atnmn,1615526638150,3,40511,38871,121533,0.0,0,0,0,744,10,SUCCESS,121533,PRO,b3960b6c6f58458880cee615ce806578
blueberrypie,1615518557766,3,42726,42602,128178,0.0,0,0,0,85,11,SUCCESS,128178,PRO,EmZsQC41RtW5hhxb6z2-xQ
Deepak-dpk,1615284582967,3,43205,42595,129617,0.0,0,0,0,1197,12,SUCCESS,129617,PRO,gDTBFK77TM6wD6uObZlulA
kimmizian,1615250540828,3,43882,42596,131647,0.0,0,0,0,1597,13,SUCCESS,131647,PRO,t6NwFsqgS4mYnFeR3KVxsg
kimwooglae,1615089569025,3,44621,42068,133865,1.6666666666666667,0,5,5,2011,14,SUCCESS,133865,PRO,bOqKo-ebR_essdUaZVGO4Q
Penguin-DNPds,1615363186242,3,44854,39338,134564,2.0,0,6,6,179,15,SUCCESS,134564,PRO,Nr3YCYWGTA631Xqa0uDPhw
ep-dr-racer1,1615640581357,3,44984,42559,134953,0.6666666666666666,0,2,2,220,16,SUCCESS,134953,PRO,vEZxFEnhQHeI5tKR4Tz3rQ
TonyJ,1615020900434,3,45409,40240,136228,0.6666666666666666,1,1,2,6,17,SUCCESS,136228,PRO,af962be5a4ed4c57af8075bbd79a0d35
DBro,1615636375123,3,45548,41492,136645,1.6666666666666667,2,3,5,91,18,SUCCESS,136645,PRO,jEkEOpjZRhGUbyDZIfTo_A
Mentaiko-DevelopersIO,1615251204254,3,46888,36765,140664,2.6666666666666665,1,7,8,852,19,SUCCESS,140664,PRO,Wt5C8BPAS0OPlzY3-txb-w
Matt,1615460189557,3,48636,44052,145910,0.6666666666666666,1,1,2,231,20,SUCCESS,145910,PRO,cVk-aYKdRUmuL0qmjyzmag
ShinyThings-DBS,1615130707984,3,49478,48662,148436,0.0,0,0,0,38,21,SUCCESS,148436,PRO,_DmrtmMCQcuwssUB7luEFA
ABaykov,1615526800247,3,51173,46061,153521,1.0,1,2,3,28,22,SUCCESS,153521,PRO,aa28j7SWTd-LxMzvFoj_bA
