Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
rosscomp1,1670450827003,3,12909,12267,38727,0.0,0,0,0,1,1,SUCCESS,38727,fb0d597a87f94697aa1c6w
RayG,1670476475784,3,13151,12666,39455,0.0,0,0,0,2,2,SUCCESS,39455,YNrvM9f5RteeSrCl7oFC5w
BennyLBS,1670463254689,3,13686,12866,41058,0.0,0,0,0,2,3,SUCCESS,41058,wD3fjDFZTJaZd9AU7WRDlA
IcePandaBoom,1670486810352,3,14264,13803,42792,0.0,0,0,0,5,4,SUCCESS,42792,BTPWujqqTBOWGAFvEKyRaA
Ensono-Ernesto,1670492171830,3,14328,13457,42986,0.3333333333333333,0,1,1,1,5,SUCCESS,42986,8zBEAp0-S5yGbcZvytGZGQ
nickyl,1670463092880,3,14973,13132,44919,0.3333333333333333,0,1,1,1,6,SUCCESS,44919,O0GALYAoRfGA0kUV6ftgqQ
JPMC-Rogue-HYD,1670467243340,3,15175,13665,45527,0.3333333333333333,0,1,1,2,7,SUCCESS,45527,LKdw_hyKTSu7moFuxbmiZw
5dl,1670470925338,3,15820,15335,47461,0.0,0,0,0,3,8,SUCCESS,47461,DBVc9n_uQ0-r-Cqkz3YweA
PolishThunder,1670509550904,3,16329,15929,48987,0.0,0,0,0,181,9,SUCCESS,48987,qi512oGVTry8V-KtP6j2_w
EP-RIO,1670515756616,3,16420,15732,49260,0.0,0,0,0,4,10,SUCCESS,49260,_ARh_JWqRH-khggA_9cN0Q
TonyJ,1670486266952,3,17862,17661,53588,1.0,0,3,3,2,11,SUCCESS,53588,af962be5a4ed4c57af807w
amkerr,1670490577605,3,18218,17794,54655,0.0,0,0,0,224,12,SUCCESS,54655,2R1bsOUiRceGpNP9wKliAw
Tomorrowland-Speedway,1670462735196,3,18462,16534,55387,0.3333333333333333,0,1,1,6,13,SUCCESS,55387,AuyCOezGRKOT-zoMo85Ekg
Atos-Mark-Ross,1670512013126,3,19309,18596,57929,0.0,0,0,0,2,14,SUCCESS,57929,F_ThjPFRSx-guPadHlwEuA
BooleanZone#1860,1670496653893,3,20330,18925,60992,0.3333333333333333,0,1,1,2,15,SUCCESS,60992,BQJyTo71SmO4K9oaDvqZTg
Mentaiko-DevelopersIO,1670492776555,3,20447,18134,61342,0.3333333333333333,0,1,1,1,16,SUCCESS,61342,Wt5C8BPAS0OPlzY3-txb-w
nalbam-me,1670506830015,3,21086,21002,63258,0.0,0,0,0,71,17,SUCCESS,63258,PnRru4vBRkeyT4xX6LOCtw
BoxJenkins,1670501523565,3,22442,21266,67326,0.0,0,0,0,4,18,SUCCESS,67326,NZwb4Hl7RGKc_0Vmv1mjKg
makit,1670505057131,3,22909,21332,68727,0.3333333333333333,0,1,1,16,19,SUCCESS,68727,FQ4kxx42Rn-ywzWMVEad0A
AWSDeepinher,1670512519902,3,22929,21470,68789,0.3333333333333333,0,1,1,2,20,SUCCESS,68789,18N8CuKxQGmJvwTAOE2vyA
D55,1670516249214,3,23040,21798,69122,0.3333333333333333,0,1,1,18,21,SUCCESS,69122,3Dd14zyjStW-AesRnWi6kw
raj-1205,1670505572394,3,23216,22853,69650,0.0,0,0,0,14,22,SUCCESS,69650,558a49745f8843aea7db6w
TSS-samaujs,1670513862627,3,23309,22868,69927,0.0,0,0,0,15,23,SUCCESS,69927,BteX7647QUyM2a2hexL2ZA
HameenHitain#42,1670512350476,3,23507,21122,70523,0.6666666666666666,0,2,2,3,24,SUCCESS,70523,44YjKeFtRFyv_g8ljvEg1w
CleanHacker#1729,1670507847165,3,24922,22469,74768,0.3333333333333333,0,1,1,10,25,SUCCESS,74768,2DKXcqsqSKCgFZSLE5b83A
coppermannzero,1670508443934,3,25131,23991,75395,1.3333333333333333,0,4,4,1,26,SUCCESS,75395,LXqv_TvTTi6p7jCcGd4vtg
AravindVCyber,1670468532307,3,25665,24396,76997,0.3333333333333333,0,1,1,2,27,SUCCESS,76997,4WpVgL2TRrW0orrL7I6wpA
shimizutsuneaki#technopro,1670519069717,3,25685,23470,77056,0.6666666666666666,0,2,2,4,28,SUCCESS,77056,ZG4lP9FbS2GYqab2_5Du1w
RacingPhoenix,1670470991082,3,26996,26537,80989,1.0,0,3,3,4,29,SUCCESS,80989,czOx0b4wS2uL4vzU92TnCg
jdaped,1670505624188,3,27779,22668,83337,1.3333333333333333,0,3,4,2,30,SUCCESS,83337,MowBV-yeT8yKlEDGHHdbbg
RecursiveBraces#0804,1670482742248,3,28088,26670,84264,2.3333333333333335,0,7,7,1,31,SUCCESS,84264,Tq1TEDbrSSGxGkPjZ3-NfA
AlphaDocumentation#6551,1670513680964,3,28197,25528,84592,0.6666666666666666,0,2,2,1,32,SUCCESS,84592,ulHnoS5JSCu7uLGpo44M4w
MobileGlyph#6651,1670478634808,3,28221,26532,84663,2.3333333333333335,0,7,7,3,33,SUCCESS,84663,rWu0pZ9kSBW7SCICeyBgNw
