Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
Mourya,1603455760979,3,101771,98725,305313,0.6666666666666666,0,2,2,1,740,SUCCESS,305313,Bq-2m0L5SAuEUG7nbSXocw,
Gabe-Model-2,1603066897594,3,101779,100739,305338,1.6666666666666667,0,5,5,6,741,SUCCESS,305338,dFnnuFrBTpiW8t_ciJp11g,
Group151,1602064105251,3,102039,98658,306119,0.6666666666666666,0,2,2,33,742,SUCCESS,306119,Co1UmZDxTmykfCVCj9gS6g,
Deep-Racer-Monster,1603604012464,3,102129,100459,306388,1.0,0,3,3,1,743,SUCCESS,306388,unQC74QtRp2_I0DEydhAhQ,
HighwayStar14,1602523530380,3,102194,97974,306583,1.0,0,3,3,4,744,SUCCESS,306583,_-QA6PxfTe2tQi0u9OQhFQ,
NEro,1602334090071,3,102233,94669,306700,1.0,0,3,3,1,745,SUCCESS,306700,T6lygHw5RGKdnXhQBRRXUw,
HalloweenBaby2020,1602889623176,3,102262,96665,306787,3.0,0,9,9,8,746,SUCCESS,306787,U1j19I6DRv24ULonY5xJlg,
C3P0,1602522048596,3,102330,92749,306991,10.0,0,30,30,3,747,SUCCESS,306991,9QtAuCHAQhO1kyfpw4NBwQ,
juatxi1,1603471857229,3,102336,96408,307010,3.3333333333333335,0,10,10,10,748,SUCCESS,307010,vvUC2VAuRUi5ffQpfuM-Wg,
PramodN-Hon,1602497990699,3,102341,83992,307023,11.333333333333334,0,34,34,2,749,SUCCESS,307023,DGLpqvipR7OajjsoVi24IQ,
Lobo-Ethan,1603164403957,3,102345,96463,307037,3.0,0,9,9,2,750,SUCCESS,307037,2pGUW6V1Q7CXfj5Eld0_3w,
TESTING,1603038261053,3,102352,94463,307056,1.3333333333333333,0,4,4,2,751,SUCCESS,307056,G-SWK6T3T6GlxovjZegfWw,
tst,1603284621351,3,102446,91001,307340,3.3333333333333335,0,10,10,1,752,SUCCESS,307340,62e5efcfb7d5403fb8a0cw,
jiyeokan,1601570769939,3,102458,86911,307375,16.0,0,34,48,3,753,SUCCESS,307375,c9766994521741778a11ew,
zingoworks,1602122859669,3,102483,98999,307450,3.0,0,9,9,1,754,SUCCESS,307450,48gZzRrGT8CoqHkcllX1uA,
sjkim,1601876804998,3,102623,100075,307871,1.0,0,3,3,4,755,SUCCESS,307871,8UMDB2M7SXq2gHvlBWyDOg,
NOMAD,1603472333010,3,102679,97149,308039,0.6666666666666666,0,2,2,1,756,SUCCESS,308039,DQSUJe0zRzGBx9S_aqX4KA,
Group144,1602159472839,3,102704,97937,308112,1.6666666666666667,0,5,5,4,757,SUCCESS,308112,cuLC40fsS9OS54f0_GNocQ,
SupergirlHarshu,1603984157047,3,102747,89446,308241,3.3333333333333335,0,10,10,2,758,SUCCESS,308241,ulBGHS1NToypUxUhd_Njig,
jaskaran-deepracer,1604045132537,3,102754,91681,308262,10.0,0,30,30,5,759,SUCCESS,308262,iCHVFf83ToGrhkvAX4w2lw,
Yashar,1604024463590,3,102784,91660,308353,10.333333333333334,0,31,31,5,760,SUCCESS,308353,MyusyC1BTwuBK-ueHpocmA,
Group11,1602214609519,3,102807,96386,308423,7.333333333333333,0,22,22,7,761,SUCCESS,308423,i6G0WINtQrCAZuSHTZ97uQ,
nauricchio,1603377589521,3,102816,89409,308450,5.0,0,15,15,1,762,SUCCESS,308450,At8v1Zm_T1yjQvJphvMprg,
southpaw,1603579688955,3,102863,100133,308590,0.0,0,0,0,4,763,SUCCESS,308590,Y0kPJlCMRFa7SrIscXj_SQ,
DemoOct6,1601969487163,3,102894,90747,308683,1.6666666666666667,0,5,5,1,764,SUCCESS,308683,Ejm-UctvSAiTt877hqsTwA,
Smiles93,1602910503962,3,102904,95395,308713,12.333333333333334,0,37,37,1,765,SUCCESS,308713,ZQh09nrpQCmztIynuKW9bw,DBS
ethanlee,1603704431028,3,102949,92287,308847,6.0,0,18,18,12,766,SUCCESS,308847,PTl5-D8eQGe-fhz5imT5rA,
daisuke2010311345,1604119451936,3,102975,97655,308926,2.0,0,6,6,3,767,SUCCESS,308926,CY5koWmPS8aPTDg5GhayEQ,
Group37,1601989407741,3,102989,96360,308969,9.333333333333334,0,28,28,17,768,SUCCESS,308969,FhKIpwZ7RdmEWlvASMokLA,
Group49,1601968074692,3,103026,98906,309080,8.0,0,24,24,4,769,SUCCESS,309080,lu1dtyTfTbOsFxjNY-TV6g,
richardcng,1602688786362,3,103162,100541,309488,1.6666666666666667,0,5,5,1,770,SUCCESS,309488,S9bp-dSDTyijIItji5zDhA,
BHRacer,1602127384897,3,103262,95135,309788,5.666666666666667,0,17,17,6,771,SUCCESS,309788,6YKSzMz9R7OkhWBbFURPiw,
Group92-formulae,1603165598979,3,103298,101405,309894,0.0,0,0,0,6,772,SUCCESS,309894,NhRx6cMYRuSbUvCL_UjW7g,
double-secret-probation,1602279334432,3,103354,100935,310063,0.3333333333333333,0,1,1,1,773,SUCCESS,310063,Dj41OarTSGObCyzSYId3lQ,
Spikey152,1603892102366,3,103446,93808,310338,1.0,0,3,3,3,774,SUCCESS,310338,S7qcVzycSby4mTGW1VreyA,
RaceyBoy,1604084329385,3,103456,98946,310368,11.666666666666666,0,35,35,10,775,SUCCESS,310368,NwDu1xy7TEO8WHauhDhhiA,
Dimas01,1603281395542,3,103510,95936,310530,0.6666666666666666,0,2,2,1,776,SUCCESS,310530,XRtndAHOTk-IwPkOc3jB2w,
Tamtam,1603707105883,3,103591,97763,310774,2.3333333333333335,0,7,7,1,777,SUCCESS,310774,XoKTGnzNTEKEVbNOpiUgMw,
RTR-1,1603992473414,3,103612,100440,310838,0.0,0,0,0,2,778,SUCCESS,310838,2RHYtkAXQ5aAiHPYFqzhhg,
HetalDoctor,1601654943138,3,103809,98067,311427,1.6666666666666667,0,5,5,1,779,SUCCESS,311427,8BrKseRVRZq60NhGkiOS5g,
leagueone,1602272892489,3,103842,87411,311527,3.3333333333333335,0,10,10,1,780,SUCCESS,311527,3iVtRXZNT06GayvPxNNEfw,
Icarus-M,1602194254884,3,103849,103159,311547,2.6666666666666665,0,8,8,1,781,SUCCESS,311547,RijqUJ4KQ3ybGnjqlDC6jQ,
vfastTurbo,1604002904673,3,103966,89083,311900,11.666666666666666,0,35,35,8,782,SUCCESS,311900,NZ8MgwmPS8-UAvjTqhRzJw,
CHI-SoloLeveling,1603674546598,3,103980,98882,311942,1.6666666666666667,0,5,5,9,783,SUCCESS,311942,c1fbc98670324d0d8afdcw,
Group40,1603252173565,3,104019,92128,312057,12.333333333333334,0,37,37,8,784,SUCCESS,312057,H48sR25qQ_uOXoywIv3uTg,
MaracatuAtomicoRacer,1603741035936,3,104035,100469,312105,3.6666666666666665,0,11,11,2,785,SUCCESS,312105,icZoZDkJSsmA-db1ve82QA,
AK3-Sung-v1,1601921383549,3,104192,91335,312576,11.333333333333334,0,34,34,8,786,SUCCESS,312576,71Yps8H2T1yjxO69rqaH5Q,
testone,1603833676345,3,104280,99198,312840,4.666666666666667,0,14,14,2,787,SUCCESS,312840,kSbMVETJTG6N4cXGqM2Vgw,
Sasi,1603943230032,3,104286,102258,312859,0.6666666666666666,0,2,2,1,788,SUCCESS,312859,EXej5KP2SLeh794jchS-bg,
BaadalVeer,1604075400385,3,104345,100400,313035,2.6666666666666665,0,8,8,1,789,SUCCESS,313035,XMz8vSTRRJGDzJoCdJG4jQ,
ChickenDance,1603478909719,3,104399,100526,313197,2.6666666666666665,0,8,8,12,790,SUCCESS,313197,ynvdYFmAQlSWOyfHgj_swg,
SG-JPMC-cloudcruisers,1601801353933,3,104420,97586,313262,11.333333333333334,0,34,34,5,791,SUCCESS,313262,N_mQ_JMLRjul1Dirr3mkPg,
Group23,1602065860309,3,104465,92682,313396,12.0,0,36,36,35,792,SUCCESS,313396,8PRCdYXNQqigWUxxyUBjYQ,
RLLearnerNRacer-2020,1604172540517,3,104488,98156,313466,2.3333333333333335,0,7,7,3,793,SUCCESS,313466,GWPAoFv6RSmmd6MAPRHgRw,
NavRacerTial1,1603472720108,3,104530,100999,313591,4.666666666666667,0,14,14,7,794,SUCCESS,313591,9hIdDj07T4GdEUhXE9GqcQ,
CHI-CAMP,1603602840242,3,104531,88605,313595,10.0,0,30,30,2,795,SUCCESS,313595,Rsid4h0pT0WDVmvYWi4ymw,
IftekharRizvi,1602418422628,3,104552,100569,313657,0.6666666666666666,0,2,2,1,796,SUCCESS,313657,KwLUaa4STlm1_dr0c35_Cw,
SiyonaJain,1602700699175,3,104639,99184,313918,2.0,0,6,6,12,797,SUCCESS,313918,B8gLMG1sRn6EK5Dm95Grgw,
LewisHamilton2020,1603736796336,3,104725,97311,314177,3.0,0,9,9,2,798,SUCCESS,314177,xKapC8MoSF2YSryZ42UkBQ,
Bubbles,1602293482257,3,105059,99332,315177,3.6666666666666665,0,11,11,4,799,SUCCESS,315177,Y8I3cLWdTQ-6gg4SWJ0bTQ,
barkerad,1603405555460,3,105065,97592,315197,1.6666666666666667,0,5,5,1,800,SUCCESS,315197,4Nc1KwtpQjmTnSDohVTONg,DeepRacer-Cloud
JPMC-JC-MacLearnen-RL,1602087834304,3,105071,97667,315213,13.333333333333334,0,40,40,1,801,SUCCESS,315213,PlB6UYgYSK-JUbiKTqUF8Q,
Group110-FirstAttempt,1601968598823,3,105218,103018,315654,3.0,0,9,9,27,802,SUCCESS,315654,Y4jx6lgVQCKlSVGsEfDqiQ,
hklander,1602863614092,3,105277,102459,315831,1.3333333333333333,0,4,4,2,803,SUCCESS,315831,8UiJrFE3QfSHUAX9hy2QhA,
We-Are-Nothing,1602820160902,3,105301,101197,315903,1.6666666666666667,0,5,5,1,804,SUCCESS,315903,Rp70-CbxT8u7lX2EOF6gNw,
Group25-CitiDeepRacer,1603105757855,3,105343,92272,316031,6.0,0,18,18,1,805,SUCCESS,316031,CBsk9qsOQfe5EkWkrqnmOg,
MechStarRacer,1601979213443,3,105383,103075,316150,0.6666666666666666,0,2,2,1,806,SUCCESS,316150,sPTQRY4PT26kUOOfeuhdAw,
than,1601714171154,3,105409,100773,316228,3.0,0,9,9,2,807,SUCCESS,316228,AceQfQDXRy26TxsP8IerfQ,
Morteza,1602567189598,3,105445,103413,316337,3.0,0,9,9,1,808,SUCCESS,316337,upxUHtjxTs-PQiJZd6XhZw,
TrevorC,1603941980820,3,105524,95742,316572,13.666666666666666,0,41,41,104,809,SUCCESS,316572,IaMBQZOlQLa20Tju9j24BQ,DBS
Group63,1603319370825,3,105537,92119,316611,6.333333333333333,0,19,19,12,810,SUCCESS,316611,0Ssb2-YOTrGtlN3fLMpdvQ,
Venky277,1603560511090,3,105565,102563,316696,1.6666666666666667,0,5,5,4,811,SUCCESS,316696,9LKavBQfQHOb_uLTLy3UHw,
ISAE-Supaero,1601981677077,3,105783,95324,317351,3.0,0,9,9,3,812,SUCCESS,317351,7ZsSToScQyGf2l89GhvuxQ,
HiddenFigures-2,1603475498781,3,106083,93867,318250,2.6666666666666665,0,8,8,6,813,SUCCESS,318250,LjSYBe2lRkCp9YD_oylBhg,
xiaoxd,1602657058741,3,106104,97070,318314,1.6666666666666667,0,5,5,2,814,SUCCESS,318314,svYshpyPRIaorxMd5IGMdQ,
josephnba1992,1603460840539,3,106142,87673,318428,9.0,0,27,27,26,815,SUCCESS,318428,2Iis5ZKwRU-3zrqN-qXwrg,
Azzy,1604177456440,3,106213,102268,318641,5.333333333333333,0,16,16,4,816,SUCCESS,318641,xu9NKKI3S2WfTZKnrYu1pg,
Disorganised-Racer,1601968011968,3,106503,100465,319509,12.333333333333334,0,37,37,2,817,SUCCESS,319509,c1vPhHlyR2qgRxzZHIE6wQ,
Group47-demo,1601970421125,3,106532,103602,319596,3.3333333333333335,0,10,10,3,818,SUCCESS,319596,vdBv5TW8TZWaFwTZCpsK4g,
Gopal17,1602073528995,3,106540,104201,319620,1.3333333333333333,0,4,4,1,819,SUCCESS,319620,17hsZA5fQUi3erewfWaIig,
TurboTurtle,1604059917774,3,106876,104351,320629,0.3333333333333333,0,1,1,1,820,SUCCESS,320629,1j4yNRw8Tk6_UEKYWEfSKA,
racetolearn,1603908904132,3,106897,104596,320693,4.0,0,12,12,4,821,SUCCESS,320693,eC-M05K_Rx2yyZf1R5cBuw,
Star-India,1603305584112,3,106910,103260,320730,0.3333333333333333,0,1,1,1,822,SUCCESS,320730,FYoon8zDTF-Ok7vzt_9xLw,
JasonsRacer,1602804459899,3,107060,91716,321180,5.333333333333333,0,16,16,2,823,SUCCESS,321180,Wmbis1v7TECH7zXdYMrGcQ,
gara1,1602784188855,3,107118,101636,321354,4.0,0,12,12,1,824,SUCCESS,321354,5f-IY0KiR3OYKXIthj5uOg,
Mills-Whiting,1603468901995,3,107125,101130,321376,7.666666666666667,0,23,23,1,825,SUCCESS,321376,bSBYupYgSr6piECTh_Mh8Q,
Racer44,1603317998260,3,107232,104436,321696,0.6666666666666666,0,2,2,3,826,SUCCESS,321696,bl_vjFfYQEqigRvmh1xpgA,
DannyRacer,1604169462729,3,107258,99655,321775,1.3333333333333333,0,4,4,7,827,SUCCESS,321775,5QmUtpgAQMauL1xd84AOnA,
HDCtest,1603247217197,3,107263,103987,321789,2.6666666666666665,0,8,8,7,828,SUCCESS,321789,QAwr6YC-T7-ZBlKL6_7Y9g,
potato,1602275813875,3,107434,96663,322302,12.0,0,36,36,7,829,SUCCESS,322302,KPBQKptRToCAKAj0Ebpo2Q,
Deepak-Navodit-Akshay,1604050613989,3,107548,96255,322645,2.3333333333333335,0,7,7,2,830,SUCCESS,322645,aCeG8GbYSe2NYQkfeeDhmg,
Group67,1603132671367,3,107597,97592,322792,12.0,0,36,36,5,831,SUCCESS,322792,q9CK-T71RZ6MjzctKuROHA,
Group150-yogeshk,1602056669292,3,107646,101413,322939,2.3333333333333335,0,7,7,3,832,SUCCESS,322939,XD36EGR-SjGrwSP0qQoE-A,
anuragdbs,1601794612680,3,107700,104928,323100,6.333333333333333,0,19,19,4,833,SUCCESS,323100,UmWfSckwS7ewUNiZp460xw,
JeepRacer,1603360717294,3,107769,105923,323307,3.0,0,9,9,2,834,SUCCESS,323307,h9UjjgapRWG20q_RtfB0Cw,
dark-ocean,1603958456442,3,107800,103997,323401,12.0,0,36,36,1,835,SUCCESS,323401,LPBXo-uTTIOBzQyXxSu66Q,
WilfredNgia-Grab,1603074603347,3,107833,94950,323500,13.333333333333334,0,40,40,5,836,SUCCESS,323500,AW93JxRmR1yFzv0kcXJK5g,
Jay-Kamtamneni,1602181274386,3,107835,101922,323506,1.6666666666666667,0,5,5,1,837,SUCCESS,323506,XIFaHqtkQ1GDcXC6BGJbHg,
KenitoOvbioba,1603369517136,3,107863,100578,323591,8.333333333333334,0,25,25,1,838,SUCCESS,323591,iRqwbBoKQY-tP2tGpIMlxA,
Group109-DeepRacer-Model,1602143078529,3,107929,101229,323788,2.3333333333333335,0,7,7,4,839,SUCCESS,323788,ydoRq51ZQImferu9UfM5NQ,
APL,1601836035034,3,107971,104004,323915,4.666666666666667,0,14,14,1,840,SUCCESS,323915,8aa202b6846b4ff2a4458Q,
Raptor500,1603382569125,3,107992,100092,323977,3.6666666666666665,0,11,11,1,841,SUCCESS,323977,-c7dIomRQ9WN-e24wyOqlg,
SMYKsMagicBullet,1601562275235,3,108024,102483,324072,12.0,0,36,36,1,842,SUCCESS,324072,wTnQCBkoSjW51_oT4lP6ag,
ArtFirstTest,1603717401820,3,108051,103456,324153,2.0,0,6,6,5,843,SUCCESS,324153,RsE994-9SgWsGFqlriYdQQ,
DeepDriftRacer,1604161162238,3,108118,101810,324356,4.0,0,12,12,1,844,SUCCESS,324356,8W60koBfQf68L2Lsa-GyGw,
Group10-AJ,1602147622418,3,108148,102670,324444,4.0,0,12,12,2,845,SUCCESS,324444,OiH-a97TR8-d51R9rAlkpw,
Air-Benders,1602025519570,3,108168,102335,324505,2.3333333333333335,0,7,7,7,846,SUCCESS,324505,nujamcvCS46ntai5-hOcWw,
wesee,1602045398488,3,108255,100614,324766,1.6666666666666667,0,5,5,3,847,SUCCESS,324766,uqln0degSpC6u64AizbEKQ,
its-da-bandit-and-hes-got-my-fish,1603909156370,3,108358,99884,325076,3.6666666666666665,0,11,11,12,848,SUCCESS,325076,dtXdKkAoSFO4DXmsWK0j0g,
SanjeevDeRacer-Honeywell,1602733319291,3,108387,105387,325162,12.333333333333334,0,37,37,4,849,SUCCESS,325162,eOabNs8RR--L0lK1L7mWqg,
Polina,1603830549755,3,108430,106469,325290,1.3333333333333333,0,4,4,4,850,SUCCESS,325290,a6XpmO5WS5mtvG1D2eP7RA,
MNBR,1602690099622,3,108463,102261,325390,5.0,0,15,15,5,851,SUCCESS,325390,Me8R5dBWRVaAdf17zjC7gw,
Yupa-DNPds,1602035320640,3,108465,107459,325396,4.0,0,12,12,2,852,SUCCESS,325396,jgRyYla-RkS2kr2rVBdEZA,
hypersky,1602459507339,3,108502,100326,325508,13.333333333333334,0,40,40,5,853,SUCCESS,325508,539a3d99c68045b4b9784w,
Tabataku,1602841879879,3,108505,105155,325517,12.333333333333334,0,37,37,1,854,SUCCESS,325517,umwfRQ3kRk-4uyu-bhCK5Q,
ksr,1602527491712,3,108582,102349,325747,1.6666666666666667,0,5,5,17,855,SUCCESS,325747,CnPoug9BSv2UwAxgbUHRog,
voltVipin,1604042888337,3,108652,107360,325958,8.666666666666666,0,26,26,3,856,SUCCESS,325958,-qTuwY0QRgmmKfzQKQBaog,
MayankSaxena,1604142273614,3,108774,96977,326324,2.3333333333333335,0,7,7,5,857,SUCCESS,326324,qI7WfF0wQdmBCL8mgZPBPg,
Nicole,1601519326713,3,108866,104902,326599,1.6666666666666667,0,5,5,4,858,SUCCESS,326599,3f77722a18134b9c85141w,DeepRacer-Cloud
DontPanic42,1604076984653,3,108906,104674,326718,1.6666666666666667,0,5,5,1,859,SUCCESS,326718,E-GS-54HSau1uNFvhJ7rdg,
DanesM,1603279751393,3,108965,103004,326897,5.333333333333333,0,16,16,6,860,SUCCESS,326897,jBWS3-_7RK-Y3bmvYsIM2Q,
JPMC-LDN-WhichWayIsReverse,1602775550833,3,109063,77336,327189,13.666666666666666,0,41,41,3,861,SUCCESS,327189,nnwMPoQdSfGiO9025TEbUA,
testfd,1602782789172,3,109066,106276,327198,0.6666666666666666,0,2,2,1,862,SUCCESS,327198,747a86f3c843484da4473w,
DShep730,1603413566873,3,109080,107018,327242,13.333333333333334,0,40,40,18,863,SUCCESS,327242,sXC7mX6LT2mmxRL_8scrIg,
Theincredibleracingmachine,1601586866287,3,109122,102007,327367,2.0,0,6,6,1,864,SUCCESS,327367,zfdg_W1CRPaj8n7yWjf_DQ,
E526340,1603353634071,3,109169,106266,327508,6.333333333333333,0,19,19,4,865,SUCCESS,327508,gKfR8JI6SpGh1niS6OAbKw,
JessicaModel1,1603916468105,3,109218,107288,327656,0.6666666666666666,0,2,2,4,866,SUCCESS,327656,rVpqbO6yRZ6jajVtc6VNGQ,
adk007,1601761485429,3,109341,98584,328023,5.0,0,15,15,2,867,SUCCESS,328023,PVAuk6vnQheMxpYEKArfpg,
kkxing,1602383165019,3,109395,105329,328185,5.0,0,15,15,4,868,SUCCESS,328185,YRukZRZYQDyU2ahkYN8kKQ,
Group39,1601976049657,3,109455,99334,328367,6.0,0,18,18,3,869,SUCCESS,328367,20G8ixGiSN-L7OoCHssOaQ,
THN,1602881137231,3,109563,93814,328689,7.666666666666667,0,23,23,2,870,SUCCESS,328689,4W1DzkXtRqG3o6nIXP2pcA,
Group97,1602009571422,3,109709,105138,329127,10.666666666666666,0,32,32,14,871,SUCCESS,329127,_1TdYF6KShKlBMO9KGjTgA,
CjayDeepRacer,1601525851175,3,109747,101911,329243,3.3333333333333335,0,10,10,4,872,SUCCESS,329243,bDqEQyYtTCuImzgGmL-FMA,
Group46-PRL,1601988819599,3,109874,107551,329622,0.3333333333333333,0,1,1,5,873,SUCCESS,329622,JQyxmaHNTCWUS3vryom9uw,
Jammer,1603973107301,3,109937,105508,329813,2.6666666666666665,0,8,8,1,874,SUCCESS,329813,NsONGeWpTouNwWVIbiKmsw,
Group2,1602055846775,3,109963,96404,329889,15.333333333333334,0,46,46,14,875,SUCCESS,329889,223HWQS1S_GVtVsFSFVmaQ,
Group29PC,1602137501266,3,109990,106007,329972,5.666666666666667,0,17,17,4,876,SUCCESS,329972,PPVZjViCS-WIIVDbQVcmLA,
DhirajMishra,1603208451700,3,110098,101799,330295,4.333333333333333,0,13,13,12,877,SUCCESS,330295,I7AOlCFQR_OZvlKAlIC_8w,
riavats-h393762,1602498940532,3,110255,104563,330765,5.0,0,15,15,4,878,SUCCESS,330765,qAqZ2IhMRayP0pT8Mbv1fw,
ChristyCaline,1603295873838,3,110292,103475,330877,5.333333333333333,0,16,16,2,879,SUCCESS,330877,6tz9ofcLT6Kc47f29L-LaQ,
Game-On,1602089160842,3,110330,103441,330992,12.333333333333334,0,37,37,3,880,SUCCESS,330992,eA6GNq32RHaW5QDyTZNWkw,
KN,1603576351733,3,110410,103334,331232,14.0,0,42,42,6,881,SUCCESS,331232,mTQ_dBNOSKW1FMUGkGlUWw,
HK-Tech-T-i-t-a-n-s-HK,1601865329176,3,110459,108532,331378,13.333333333333334,0,40,40,6,882,SUCCESS,331378,EgVFNiAfQeyFls3WLMSOgA,
StellarCar99,1602275042450,3,110468,104983,331405,5.0,0,15,15,1,883,SUCCESS,331405,j_EC3PFDRCGU1IdRrto5AA,
Group100,1602139591911,3,110543,103410,331629,10.0,0,30,30,13,884,SUCCESS,331629,slxgjJv4QW6r7_bMzHE7Ww,
OneCar,1602284630494,3,110630,102801,331890,7.333333333333333,0,22,22,18,885,SUCCESS,331890,oLAcNqWKS26rKWQXBtdIqA,
GabrielBD2020H128418HON1stRacer,1603208996510,3,110654,107622,331962,1.6666666666666667,0,5,5,10,886,SUCCESS,331962,1c7gXEYtQNKZbUDlf1aqSw,
Rulo,1603390517794,3,110704,108671,332113,0.3333333333333333,0,1,1,5,887,SUCCESS,332113,kfTExIB2Qz-4j9V84taYGw,
Segun,1601660453156,3,110833,102315,332499,3.6666666666666665,0,11,11,1,888,SUCCESS,332499,qRbxy3OlT3yF8mgZPyyGVw,
TPA-MachTen,1601604312085,3,110935,87312,332807,14.0,0,42,42,1,889,SUCCESS,332807,b_KkyuRPQMyQOTa46DZejw,JPMorgan Chase
Pablo,1603663794901,3,110993,89923,332980,4.333333333333333,0,13,13,1,890,SUCCESS,332980,80587f07be3846f480c56Q,
AnujTalwar,1603687776864,3,111074,102791,333222,4.333333333333333,0,13,13,1,891,SUCCESS,333222,upTWDrR4QKeikLC_cC9kpw,
Orthogonal,1603642287783,3,111076,103764,333230,3.6666666666666665,0,11,11,1,892,SUCCESS,333230,ecde3a74555742efafe5bw,
Mingzhi,1603686702125,3,111083,103508,333251,15.333333333333334,0,46,46,31,893,SUCCESS,333251,PZEE42pXQY2B-NOG88RUeg,
Dilip,1603526911595,3,111112,106614,333338,6.0,0,18,18,2,894,SUCCESS,333338,HmzIv31HR_adGmisZ1UdFg,
Aliakhtar-DeepRacer2,1602736253259,3,111188,105103,333565,13.333333333333334,0,40,40,5,895,SUCCESS,333565,2fmPE0BoSBmTvUPT42TpLw,
Vikram,1603587253411,3,111194,109997,333582,2.6666666666666665,0,8,8,25,896,SUCCESS,333582,uBpqf9xHQrmcwJ25VTjIRA,
Ever-Endeavour,1601964995209,3,111194,109805,333583,11.333333333333334,0,34,34,1,897,SUCCESS,333583,CixRa5uqT5iCIQTa_DljjQ,
Group143,1602152634151,3,111337,102705,334011,14.333333333333334,0,43,43,9,898,SUCCESS,334011,eVuPlmtQQnGTb4riEVODUg,
Group74,1601969203091,3,111366,102816,334098,1.0,0,3,3,1,899,SUCCESS,334098,oi36JmyiTwubHWdkVVKZcQ,
FIRacer,1603456100699,3,111558,105549,334675,3.0,0,9,9,1,900,SUCCESS,334675,JJjyfBiMQtyGTNveqFSUIQ,
Master-Shifus-Warriors,1601681154362,3,111588,103077,334766,3.6666666666666665,0,11,11,11,901,SUCCESS,334766,XCsyX8VETa2ddf2wb5t-Xw,
Group48,1601969748766,3,111592,101407,334778,5.333333333333333,0,16,16,1,902,SUCCESS,334778,LKlmw8O6SXKZhxpBKJEFFg,
SpeedTracer,1603487902046,3,111632,106197,334897,6.333333333333333,0,19,19,5,903,SUCCESS,334897,ZW5gwnZ3TmG-Ay6QrjP2cg,
Group22-Hariharan,1603106617894,3,111658,106661,334974,7.0,0,21,21,1,904,SUCCESS,334974,q63VEfg7TeyuJrCR3yYTkg,
wims123,1603826158384,3,111732,105209,335196,6.333333333333333,0,19,19,15,905,SUCCESS,335196,f13b61e7ac19486b9fbabw,
alphanso,1603290353354,3,111881,105864,335644,4.666666666666667,0,14,14,1,906,SUCCESS,335644,Lnm_kLVzQlm3lVNrvT6OIw,
DeepracerDips1,1604141576510,3,111936,106339,335808,7.0,0,21,21,3,907,SUCCESS,335808,wM_H5fNERxaty1yk1MfJyw,
TU,1601659171470,3,111940,106920,335821,13.666666666666666,0,41,41,7,908,SUCCESS,335821,b-UeWEVlRjmVptfxtr_OBg,
spartan0,1604098618444,3,111994,108210,335984,1.3333333333333333,0,4,4,1,909,SUCCESS,335984,sGs_nHS-SmGhKfO_IA-qCQ,DeepRacer-Cloud
RavenVT,1603459969529,3,112041,108657,336124,3.3333333333333335,0,10,10,1,910,SUCCESS,336124,hsat7lGXTiqPCVCCSqW0lw,
PatioVonGrottenstein,1602165237452,3,112055,91390,336167,14.333333333333334,0,43,43,9,911,SUCCESS,336167,M3E4okuXRlahwT0vRmKjmA,
vboriso,1604089742061,3,112101,108050,336304,1.6666666666666667,0,5,5,1,912,SUCCESS,336304,gNTRCQ99QsSipf8RS_HL3A,
Nakamura,1603863542812,3,112184,105200,336554,1.3333333333333333,0,4,4,2,913,SUCCESS,336554,X1VZvEE9SmS7WJVfH6-EfA,
demoRacer27oct,1603801121965,3,112193,103196,336579,3.6666666666666665,0,11,11,1,914,SUCCESS,336579,dd7RUJPDSfKb-B9a5uZtDQ,
IamNotSquare,1602475404441,3,112235,107910,336707,1.6666666666666667,0,5,5,1,915,SUCCESS,336707,jyJ0JUocSSKGJgsPZe3qyA,
jerkdog1,1603656742842,3,112450,94201,337350,5.0,0,15,15,1,916,SUCCESS,337350,af9H7KYQRZ65MRfqQvSVAA,
Atlanto,1601537645488,3,112479,100010,337439,5.333333333333333,0,16,16,8,917,SUCCESS,337439,EbeXtBb3SJaoSsORfYMaxA,
lighting,1602695592291,3,112519,107703,337558,1.0,0,3,3,3,918,SUCCESS,337558,Cy-uM1_sQB2qH3gHVRJmcQ,
JOSHUA,1601789620494,3,112562,106751,337687,4.0,0,12,12,1,919,SUCCESS,337687,3p5sAkSLSPWdsybv8veeHw,
Smiky,1601920296744,3,112577,102933,337731,14.666666666666666,0,44,44,3,920,SUCCESS,337731,O5lagojuQy25zL4OSPyTVA,
IshanBA24,1602568531908,3,112578,101593,337736,6.0,0,18,18,8,921,SUCCESS,337736,riFXMugwTCugZmAwtESuBg,
JPMC-BLR-TeamRocket,1603129500999,3,112660,99987,337981,5.0,0,15,15,1,922,SUCCESS,337981,862178ae6d6947ff88c95Q,
HighOctane,1602939025250,3,112683,99712,338050,5.333333333333333,0,16,16,2,923,SUCCESS,338050,860-Q0OwQyGajUr3w7L9aQ,
DavidCollard911,1603644599104,3,112781,103407,338345,2.6666666666666665,0,8,8,1,924,SUCCESS,338345,gJiee8cjQM-YaSgrZbswkg,
Vinay-getsetgo,1603876077594,3,112813,104884,338440,5.666666666666667,0,17,17,5,925,SUCCESS,338440,wBibBjC0RR2jbk3yTJnD6g,
