Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
Kalky,1614587539566,3,46614,42730,139844,1.6666666666666667,0,5,5,2,1,SUCCESS,139844
drunken-monkey,1614612859706,3,49276,41858,147830,1.3333333333333333,0,4,4,1,2,SUCCESS,147830
GoodmanKR,1614611458230,3,51872,51264,155617,3.0,0,9,9,36,3,SUCCESS,155617
NowSomeDonkeyCar,1614590961844,3,55575,45001,166727,4.0,0,12,12,16,4,SUCCESS,166727
funny,1614607726948,3,62475,62192,187426,0.0,0,0,0,2,5,SUCCESS,187426
Heisenberg,1614564865681,3,63099,60566,189299,0.6666666666666666,0,2,2,2,6,SUCCESS,189299
RedRacer2021,1614599582318,3,67052,66149,201158,0.3333333333333333,0,1,1,1,7,SUCCESS,201158
s1thind,1614609685801,3,68432,63456,205297,6.0,0,18,18,5,8,SUCCESS,205297
ironbarrel1,1614600330074,3,68432,62218,205297,3.0,0,9,9,3,9,SUCCESS,205297
jimmitjoo,1614612684418,3,73905,68509,221717,0.3333333333333333,0,1,1,0,10,SUCCESS,221717
KaiRacer,1614610169562,3,84572,80873,253717,5.666666666666667,0,17,17,1,11,SUCCESS,253717
TechGenius,1614591271767,3,86816,84342,260449,1.3333333333333333,0,4,4,0,12,SUCCESS,260449
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,13,SUCCESS,273205
ConnorSutton-01,1614616227768,3,91329,88788,273989,0.3333333333333333,0,1,1,5,14,SUCCESS,273989
VikingOne,1614608559116,3,93659,89461,280978,0.6666666666666666,0,2,2,1,15,SUCCESS,280978
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,16,SUCCESS,281413
Redfalcon5,1614598588850,3,93884,91789,281652,2.3333333333333335,0,7,7,0,17,SUCCESS,281652
Dharani1,1614567227623,3,94853,90202,284561,9.666666666666666,0,29,29,2,18,SUCCESS,284561
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,19,SUCCESS,286509
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,20,SUCCESS,299084
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,21,SUCCESS,301497
DR-1,1614588653474,3,104970,85636,314911,11.666666666666666,0,35,35,1,22,SUCCESS,314911
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,23,SUCCESS,315908
MariusAndersen,1614594600699,3,105781,94939,317345,11.0,0,33,33,1,24,SUCCESS,317345
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,25,SUCCESS,325000
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,26,SUCCESS,333562
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,27,SUCCESS,342611
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,28,SUCCESS,352322
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,29,SUCCESS,359198
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,30,SUCCESS,367465
GregRacing,1614580643220,3,125120,120030,375360,10.0,0,30,30,0,31,SUCCESS,375360
dsh01,1614601965254,3,134794,132067,404383,0.3333333333333333,0,1,1,7,32,SUCCESS,404383
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,33,SUCCESS,409388
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,0,34,SUCCESS,417111
Jaz,1614612794914,3,145384,138003,436154,8.333333333333334,0,25,25,1,35,SUCCESS,436154
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,36,SUCCESS,447550
AlexModel,1614605541183,3,151999,139669,455999,6.333333333333333,0,19,19,0,37,SUCCESS,455999
RCube,1614575327912,3,159032,132039,477098,12.0,0,36,36,0,38,SUCCESS,477098
GB2000,1614614842080,3,177417,170715,532253,27.333333333333332,0,82,82,0,39,SUCCESS,532253
Priyal318,1614573940259,3,180667,156210,542002,13.333333333333334,0,40,40,1,40,SUCCESS,542002
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,41,SUCCESS,559076
TotalCruise,1614607374048,3,193184,183008,579552,27.0,0,81,81,0,42,SUCCESS,579552
AlphonsaDavies,1614612305213,3,202781,198406,608343,18.666666666666668,0,56,56,0,43,SUCCESS,608343
KeisukeKondo,1614580238691,3,206772,197513,620317,30.666666666666668,0,92,92,6,44,SUCCESS,620317
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,45,SUCCESS,887450
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,46,SUCCESS,984609
